FIPS,Lat,Long_
42053,41.51095103,-79.23229292
55041,45.66678019,-88.77084892
28035,31.18961454,-89.25832496
13117,34.22604035,-84.1231513
37067,36.12859861,-80.25459052
48157,29.52704478,-95.77219463
38031,47.4571084,-98.88279923
18045,40.12361933,-87.24217689
1059,34.44235334,-87.84289505
5047,35.51202821,-93.89299569
12037,29.83791238,-84.82731662
13119,34.37525597,-83.23159927
17055,37.99189086,-88.92567818
18047,39.4142482,-85.06062647
19069,42.73270384,-93.26256925
20059,38.56443815,-95.28644341
21073,38.2379395,-84.87962551
22041,32.13675181,-91.67589857
23007,44.97330019,-70.44381045
25011,42.58119713,-72.58602547
28037,31.47786634,-90.89672989
29071,38.41127108,-91.07522826
31061,40.17636348,-98.95299073
36033,44.59040891,-74.29926032
37069,36.081519,-78.28708884
39049,39.96995815,-83.01115755
42055,39.92956518,-77.72157791
47051,35.15634626,-86.09201039
48159,33.17653242,-95.21917243
50011,44.85627605,-72.91249563
51067,36.99536167,-79.88023649
53021,46.53351425,-118.9018212
51620,36.6831435,-76.93859681
24021,39.47296601,-77.39999394
51069,39.20172582,-78.25974949
51630,38.2977863,-77.4922454
27047,43.67385583,-93.34884422
48161,31.70422788,-96.15072516
8043,38.47362326,-105.4399667
16043,44.22800938,-111.4809943
19071,40.7454272,-95.60129045
56013,43.04183996,-108.6296893
6019,36.75733899,-119.6466953
48163,28.86751206,-99.10804207
31063,40.52993007,-100.3924658
5049,36.38177105,-91.81729127
13121,33.79216944,-84.46319413
17057,40.47289135,-90.20862357
18049,41.0469907,-86.26252745
21075,36.55238827,-89.20140068
36035,43.11363907,-74.41798804
39051,41.60213491,-84.12571393
42057,39.92913544,-78.11163677
31065,40.17642064,-99.91247454
12039,30.57796289,-84.61915825
31067,40.26186809,-96.68946704
48165,32.74055318,-102.6353295
51640,36.66601852,-80.91703124
17059,37.76430935,-88.22953869
21077,38.75398691,-84.8558382
30031,45.54486106,-111.1692571
39053,38.82708533,-82.31647569
48167,29.40167322,-94.90469073
8045,39.59921777,-107.902708
40047,36.3791334,-97.78265517
53023,46.43197502,-117.5454032
5051,34.57692074,-93.14921604
21079,37.6388668,-84.53289319
24023,39.52786077,-79.27355126
40049,34.70418038,-97.30811132
48169,33.17969345,-101.2984114
29073,38.43947277,-91.50847147
37071,35.29373559,-81.17477045
37073,36.44667547,-76.69749701
20061,38.99871131,-96.7577178
39055,41.49952319,-81.17935342
16045,44.06482372,-116.398376
26049,43.02244215,-83.70589709
36037,43.0022601,-78.19135193
1061,31.09389027,-85.83572839
29075,40.21097916,-94.40944419
28039,30.86259065,-88.64436789
45043,33.43443342,-79.33202141
18051,38.30393723,-87.58054938
47053,35.99438059,-88.93358327
4007,33.80190085,-110.8132779
12041,29.72856978,-82.79880657
47055,35.20222469,-87.03992678
51071,37.31234791,-80.70636931
48171,30.31824095,-98.94676915
13123,34.69316688,-84.45802506
54021,38.9251277,-80.85952723
8047,39.85646523,-105.5252597
30035,48.70513576,-112.9934235
12043,26.95635849,-81.18996211
26051,43.98901072,-84.38774817
13125,33.22879932,-82.61297636
48173,31.86942909,-101.5207776
6021,39.59875897,-122.3938452
34015,39.71581067,-75.13995546
51073,37.40809042,-76.53524337
13127,31.23279254,-81.53811412
26053,46.40862701,-89.69377193
30037,46.3816474,-109.1768522
48175,28.65696592,-97.42760647
48177,29.45634206,-97.49424032
51075,37.71714806,-77.90381514
27049,44.40849741,-92.7234195
16047,42.96927962,-114.8108306
13129,34.50487351,-84.87296253
56015,42.08798185,-104.3534743
31073,40.51481965,-99.83020279
20063,38.91588178,-100.4829321
13131,30.87454847,-84.23418364
40051,35.0167709,-97.88339847
33009,43.93779815,-71.82057197
4009,32.93166885,-109.8882178
37075,35.3506925,-83.83369267
47057,36.27469206,-83.51254721
8049,40.10603347,-106.1178042
38035,47.92093639,-97.45450447
50013,44.7975824,-73.29679772
26055,44.69565625,-85.55585247
5053,34.29017991,-92.42320562
18053,40.51587228,-85.65468702
20067,37.56227336,-101.3079758
21081,38.64962758,-84.62415957
22043,31.59882456,-92.56124347
27051,45.93424769,-96.01139609
35017,32.73911281,-108.3827845
38037,46.35821257,-101.6390013
40053,36.796297,-97.78638765
41023,44.49024544,-119.0068631
46051,45.1723937,-96.77002276
53025,47.20753737,-119.4500749
54023,39.10314817,-79.19440518
55043,42.8671731,-90.7063218
37077,36.30337451,-78.65184241
26057,43.29265605,-84.60505416
21083,36.72292505,-88.65143315
20069,37.73836671,-100.4369088
48179,35.40081878,-100.8129222
53027,47.14003705,-123.7820567
21085,37.46231118,-86.34248968
48181,33.62744998,-96.67753461
51077,36.65677234,-81.23215889
31077,41.56742671,-98.52150266
21087,37.26484328,-85.5540745
55045,42.6794956,-89.60243287
55047,43.80025981,-89.04679553
54025,37.9463652,-80.45335881
1063,32.85504247,-87.95684022
5055,36.1173546,-90.55832668
13133,33.5769205,-83.17139104
17061,39.35907414,-90.388865
18055,39.03630547,-86.96223202
19073,42.03614551,-94.39658081
28041,31.21444233,-88.63922281
29077,37.2575872,-93.34230916
36039,42.275797,-74.12384884
37079,35.48544173,-77.67578087
39057,39.69116283,-83.89032084
42059,39.85746531,-80.22357106
47059,36.17470125,-82.84691273
51079,38.29545894,-78.46525378
4011,33.21498827,-109.2405279
51081,36.67878901,-77.56351439
21089,38.54332505,-82.9215658
45045,34.89502264,-82.37295012
20073,37.8774388,-96.23250453
45047,34.15272415,-82.12715789
40055,34.93535801,-99.5605612
48183,32.47940482,-94.81591935
28043,33.77036166,-89.80245083
48185,30.54579585,-95.98902499
17063,41.28569601,-88.41905692
19075,42.40183723,-92.78829551
47061,35.38433717,-85.72142731
35019,34.86319296,-104.790669
48187,29.58165339,-97.94786822
39059,40.05026529,-81.49248905
37081,36.07959451,-79.78824948
12045,29.93543004,-85.2427099
8051,38.66611652,-107.0320729
19077,41.68378965,-94.50111014
13135,33.96044201,-84.02137802
13137,34.63331566,-83.53094677
1065,32.76039258,-87.63284988
48189,34.07044901,-101.8268114
37083,36.25669272,-77.6556109
51083,36.76654925,-78.93512622
13139,34.32207823,-83.81896936
31079,40.87257079,-98.50218293
47063,36.21990035,-83.26586179
12047,30.49673973,-82.94998918
17065,38.08163641,-88.53883373
18057,40.07306535,-86.05244729
19079,42.38382428,-93.70197703
20075,37.99978709,-101.7921066
31081,40.87349452,-98.02099117
36041,43.66146647,-74.49721957
39061,39.19673558,-84.54502924
47065,35.17670231,-85.16652245
48193,31.70470573,-98.11083887
46057,44.67385954,-97.18829593
25013,42.13440424,-72.63235561
25015,42.33997957,-72.65898478
54027,39.32103553,-78.60826476
45049,32.77419582,-81.13845571
51650,37.03513786,-76.35879121
13141,33.2721566,-82.99766919
17067,40.40423981,-91.16313899
18059,39.82304555,-85.77566351
19081,43.08178477,-93.73454884
21091,37.83766422,-86.78280584
23009,44.59816444,-68.38401854
28045,30.41830223,-89.48851033
39063,41.00250487,-83.66838948
47067,36.52692871,-83.22375847
54029,40.51943859,-80.57461608
46059,44.54708407,-99.00386459
51085,37.7583355,-77.49464673
48195,36.27743284,-101.3545796
13143,33.79602175,-85.21005667
12049,27.49293939,-81.80956574
47069,35.20772017,-88.99161161
17069,37.51810645,-88.26873022
19083,42.38353877,-93.23654611
21093,37.6976111,-85.96319251
39065,40.66015414,-83.65929931
47071,35.19732531,-88.18593755
48199,30.33364686,-94.38931817
35021,35.85751555,-103.8220938
54031,39.00683177,-78.85855301
24025,39.55010644,-76.3077594
21095,36.85699301,-83.21899516
37085,35.36731853,-78.87243571
41025,43.06422669,-118.9666306
20077,37.19175361,-98.07578384
40059,36.78836519,-99.6679804
13145,32.73709786,-84.90538572
48201,29.86,-95.39
18061,38.19467379,-86.10948271
19085,41.68330137,-95.81558439
21097,38.44188174,-84.32869741
28047,30.51359752,-89.12467576
29081,40.35570088,-93.99222144
39067,40.29380509,-81.09068544
48203,32.54935988,-94.36934071
54033,39.2853852,-80.37919577
51660,38.43542574,-78.87536254
13147,34.34626973,-82.96567682
21099,37.29943898,-85.88461055
9003,41.80283011,-72.73103891
48205,35.84008013,-102.6029022
20079,38.04293782,-97.42747573
20081,37.5620394,-100.8710738
40061,35.222576,-95.11513306
15001,19.60121157,-155.5210167
47073,36.44355426,-82.94885298
48209,30.05669873,-98.02944344
37087,35.55269063,-82.98196486
47075,35.58332824,-89.28536625
13149,33.29686567,-85.12886832
48211,35.83764858,-100.2703577
5057,33.73325583,-93.66935133
17071,40.81908672,-90.92491462
21101,37.79344553,-87.57392021
37089,35.33788927,-82.4766782
47077,35.65581134,-88.38600175
48213,32.21128872,-95.85846587
18063,39.76719009,-86.51037283
12051,26.55386945,-81.16469006
27053,45.00761521,-93.47694895
51087,37.53460572,-77.39326555
1067,31.51148016,-85.24267944
13151,33.4533428,-84.1481466
17073,41.3533994,-90.13296166
18065,39.93029017,-85.39625719
19087,40.98767962,-91.54436349
21103,38.44942688,-85.11587507
29083,38.38482826,-93.79293734
39069,41.3339642,-84.06830637
47079,36.33160906,-88.30121797
51089,36.68542395,-79.87634026
36043,43.42034246,-74.96145307
12053,28.55364461,-82.42700204
37091,36.3607755,-76.98104134
21105,36.6794808,-88.97875928
47081,35.80609681,-87.47643507
35023,31.91383467,-108.7151824
48215,26.39418217,-98.18299696
39071,39.1839264,-83.60331456
51091,38.35799465,-79.56124594
12055,27.34254618,-81.34071957
30041,48.62879827,-110.1129252
48217,31.99045053,-97.13423143
12057,27.9276559,-82.32013172
33011,42.91537785,-71.7200253
26059,41.88753639,-84.59312019
28049,32.2656285,-90.44435448
8053,37.82247444,-107.3004345
31087,40.17609175,-101.0416477
39073,39.49537927,-82.47991446
48219,33.60771256,-102.3431676
37093,35.01888303,-79.23651674
12059,30.86747479,-85.81319222
28051,33.12345854,-90.08923538
39075,40.56163713,-81.92635677
29087,40.09799248,-95.2163888
31089,42.45522056,-98.78402558
15003,21.45803166,-157.9712182
48221,32.42990927,-97.83242024
41027,45.51872811,-121.6552036
31091,41.91586243,-101.1354293
51670,37.29186313,-77.29754684
21107,37.30939025,-87.54670406
48223,33.14875072,-95.56351139
45051,33.9212828,-78.99555293
5059,34.31709259,-92.95396325
56017,43.71930657,-108.4423174
26061,46.89988536,-88.68495385
1069,31.15197924,-85.29939599
13153,32.45802497,-83.66879087
27055,43.67129565,-91.49143057
47083,36.28872054,-87.71878828
48225,31.31925973,-95.42226208
5061,34.09007427,-93.9934871
18067,40.48527731,-86.11351892
19089,43.35671042,-92.31702714
24027,39.25305293,-76.93126208
29089,39.1435761,-92.69756691
31093,41.2200529,-98.5166499
48227,32.30621324,-101.4356444
29091,36.77383887,-91.88683935
34017,40.73766234,-74.07515667
8055,37.68473101,-104.9612585
46065,44.39091534,-99.99661148
6023,40.69923009,-123.876044
19091,42.7764426,-94.20722537
32013,41.40692186,-118.1109427
28053,33.12825718,-90.52252707
47085,36.03958805,-87.77992872
48231,33.12351514,-96.08551032
34019,40.56335249,-74.91284156
42061,40.42162652,-77.97673273
18069,40.82907273,-85.48822092
26063,43.83353985,-83.04078453
39077,41.14651175,-82.59867951
46067,43.33449012,-97.75536441
48233,35.84006574,-101.3546643
37095,35.42017674,-76.15180542
46069,44.54747703,-99.48572582
22045,29.86803617,-91.75871777
22047,30.25734305,-91.3499598
16049,45.84721541,-115.4634436
6025,33.0393082,-115.3669042
5063,35.74242707,-91.57001641
12061,27.69308961,-80.60556721
42063,40.65241041,-79.08963285
26065,42.59716886,-84.37472069
6027,36.51112084,-117.4111978
26067,42.94502238,-85.07413319
26069,44.35486835,-83.63484895
19095,41.68630265,-92.0643373
55049,43.00050278,-90.13469017
37097,35.80950511,-80.8743128
29093,37.55487945,-90.7735296
55051,46.26302338,-90.24295041
17075,40.74717633,-87.82466784
13155,31.60213036,-83.27501387
26073,43.64060976,-84.84664923
27059,45.56181234,-93.29487636
53029,48.14713305,-122.5216407
51093,36.90579348,-76.70842863
27061,47.51009045,-93.63092229
28057,34.27993475,-88.3606733
5065,36.09604046,-91.90847954
48237,33.23377248,-98.17283469
1071,34.78144169,-85.99750489
5067,35.59802983,-91.21494602
12063,30.7954597,-85.21500423
13157,34.13794553,-83.56814788
17077,37.78595185,-89.38232563
18071,38.9091582,-86.03851889
19097,42.17178824,-90.57354837
20085,39.41673394,-95.79356799
21109,37.41866422,-83.99825483
22049,32.30251776,-92.55692092
26075,42.24807035,-84.42258681
27063,43.67423373,-95.15398258
28059,30.54020656,-88.64184064
29095,39.01002188,-94.34724536
37099,35.28814273,-83.14093385
39079,39.01914254,-82.6181856
40065,34.58781741,-99.41138784
41029,42.43201126,-122.7289309
47087,36.36380466,-85.67239905
48239,28.95472367,-96.57749563
54035,38.84263974,-81.68148753
55053,44.31864893,-90.80566792
51095,37.31156958,-76.76950618
13159,33.31535543,-83.68844964
17079,39.01054275,-88.15437049
18073,41.02078733,-87.11553319
19099,41.68576082,-93.05567785
28061,32.01922104,-89.11786866
29097,37.20351921,-94.34050458
45053,32.43171982,-81.02487495
48241,30.74685667,-94.02667579
18075,40.43781032,-85.00576229
13161,31.80405727,-82.6372487
1073,33.55554728,-86.895063
5069,34.26767081,-91.92619839
8059,39.58635604,-105.2517692
12065,30.43669112,-83.89442308
13163,33.05867328,-82.41609057
16051,43.82078483,-112.3131749
17081,38.29980057,-88.9240025
18077,38.78576239,-85.43633383
19101,41.03192394,-91.94849466
20087,39.2347941,-95.38289232
21111,38.18664655,-85.65931031
22051,29.74075478,-90.11115756
28063,31.73397872,-91.03764977
29099,38.25926778,-90.53870896
30043,46.14907081,-112.094396
31095,40.17584531,-97.142601
36045,44.04200959,-75.94653457
39081,40.38614126,-80.76259514
40067,34.11130184,-97.83182974
41031,44.62806839,-121.17832
42065,41.12913106,-78.9986361
47089,36.04818632,-83.45148924
48245,29.8832777,-94.16434171
53031,47.75003077,-123.5609704
54037,39.30776166,-77.86014147
55055,43.02054068,-88.77529134
22053,30.26896765,-92.81210004
28065,31.56884708,-89.8267099
13165,32.79248718,-81.96040187
18079,38.99588883,-85.62710784
46073,44.06637798,-98.62965972
16053,42.68891267,-114.2655033
17083,39.08869046,-90.35393073
21113,37.87119786,-84.58252003
20089,39.78470589,-98.21820662
48247,27.04453923,-98.6968187
48249,27.73103938,-98.0904705
17085,42.36542373,-90.21094405
5071,35.56759135,-93.46036368
13167,32.70211082,-82.66166794
17087,37.45939802,-88.88165419
18081,39.48994426,-86.10149107
19103,41.67169354,-91.58754744
20091,38.88548175,-94.82250877
21115,37.85106355,-82.8264322
29101,38.74719601,-93.80691168
31097,40.39257596,-96.26522753
47091,36.4552395,-81.84886538
48251,32.37877812,-97.36615819
56019,44.04057166,-106.5845174
37101,35.51745004,-78.36622717
40069,34.31440473,-96.66011537
13169,33.02512137,-83.56019163
19105,42.12118609,-91.13139641
28067,31.62257767,-89.168969
37103,35.02254606,-77.35870791
48253,32.73997145,-99.87861576
41033,42.3665549,-123.5561938
2110,58.45031811,-134.200436
55057,43.92456975,-90.11120239
42067,40.53358749,-77.3997513
26077,42.24542231,-85.53038622
26079,44.68512729,-85.09085699
27065,45.9459309,-93.29275192
54039,38.33860077,-81.52857054
27067,45.1526059,-95.00586446
17089,41.93842729,-88.42861412
17091,41.13746989,-87.86205334
,39.0997,-94.5786
48255,28.90705334,-97.85960149
15007,22.03935037,-159.5966786
48257,32.5991417,-96.28734728
40071,36.81799745,-97.14421435
31099,40.50663314,-98.94877182
20093,38.00017981,-101.321681
31101,41.19930341,-101.6620164
28069,32.75462946,-88.64105766
2122,60.24429722,-151.5388884
17093,41.59081014,-88.42869583
48259,29.94414155,-98.7113588
23011,44.40759555,-69.76738544
55059,42.57639354,-88.04051686
10001,39.08646628,-75.56884914
24029,39.24976208,-76.04741541
26081,43.03197711,-85.54934642
44003,41.67106337,-71.57641596
21117,38.93950319,-84.53241199
19107,41.33649833,-92.1785067
6029,35.34329425,-118.7277796
48265,30.06040006,-99.34930144
45055,34.33988254,-80.58763164
2130,55.57445008,-130.975561
55061,44.51727459,-87.61468386
31105,41.19774275,-103.7148131
48267,30.48678918,-99.74856473
53033,47.49137892,-121.8346131
51099,38.26818502,-77.15852768
51101,37.70965316,-77.09384941
51097,37.71044922,-76.88689628
40073,35.94530008,-97.94193268
6031,36.07409056,-119.8159973
46077,44.36956169,-97.4913945
20097,37.55848695,-99.2856537
40075,34.91671958,-98.97720696
8063,39.30497777,-102.6022199
53035,47.63479026,-122.6436061
53037,47.12521214,-120.679439
27069,48.77754106,-96.78317184
41035,42.68762984,-121.6496461
48273,27.42435506,-97.69894948
53039,45.87325839,-120.7913598
21119,37.35388197,-82.94981134
17095,40.93148779,-90.2133034
18083,38.68861576,-87.4194665
21121,36.89225732,-83.85403396
23013,44.11486325,-69.10529169
31107,42.63758421,-97.89178836
39083,40.39830217,-82.42027563
47093,35.99508821,-83.94635435
48275,33.60519951,-99.7422906
2150,57.65529415,-153.7493579
27071,48.24539665,-93.78352843
16055,47.67282258,-116.7020872
18085,41.24521668,-85.86312322
19109,43.20405458,-94.20691791
55063,43.90632465,-91.11451093
4012,33.72854224,-113.9810029
8067,37.28632032,-107.8429014
48283,28.34453111,-99.09908775
18087,41.64232188,-85.42674232
18091,41.54366008,-86.74072188
17099,41.3442613,-88.88633881
22059,31.67884782,-92.15907765
20099,37.19113093,-95.29849679
27073,44.9973857,-96.17488219
42069,41.43564672,-75.60379201
29105,37.65896829,-92.5888493
5073,33.24116713,-93.60677071
12067,29.98484137,-83.18166636
22055,30.2049055,-92.06959876
28071,34.35687874,-89.48490961
29107,39.06986886,-93.78076396
55065,42.66005229,-90.1317729
22057,29.52470226,-90.40976986
6033,39.10124298,-122.7536244
8065,39.20278823,-106.3555697
12069,28.76202069,-81.7125123
17097,42.3224907,-88.00367925
18089,41.41874274,-87.38277575
26085,43.99050893,-85.802173
27075,47.64270764,-91.44557998
30047,47.64514965,-114.0898013
39085,41.69710807,-81.23676539
46079,44.02193107,-97.12926365
47095,36.3418017,-89.48921915
1075,33.77995024,-88.09668032
13171,33.07841647,-84.14263877
28073,31.20572971,-89.5077704
48277,33.66981763,-95.57404777
48279,34.06859623,-102.3516289
50015,44.60353043,-72.64356694
48281,31.19531316,-98.24206613
31109,40.78416049,-96.68777155
42071,40.03904563,-76.24770128
45057,34.68270843,-80.70513032
51103,37.71889653,-76.46400482
32015,39.9332233,-117.0397075
41039,43.93727035,-122.847753
13173,31.0382857,-83.06472457
26087,43.09052506,-83.22153148
56021,41.3070252,-104.6887497
8069,40.66671597,-105.4625784
21123,37.54567114,-85.70138352
8071,37.3153406,-104.0376458
16057,46.81587887,-116.7113698
40077,34.87844729,-95.25215049
1077,34.90171875,-87.65624729
28075,32.40419769,-88.66229662
47097,35.75893438,-89.6301591
21125,37.10975748,-84.11321779
13175,32.46325233,-82.92221316
45059,34.48244419,-82.00490796
48285,29.38508402,-96.93186692
1079,34.52041498,-87.31069453
5075,36.04188196,-91.10867198
17101,38.71987914,-87.72884035
18093,38.84112637,-86.48361629
21127,38.07136018,-82.72882223
28077,31.55147224,-90.10841127
29109,37.10626634,-93.83293097
39087,38.59743452,-82.53466552
42073,40.99206278,-80.33393706
46081,44.35919441,-103.7929428
47099,35.21675201,-87.39787695
40079,34.89851864,-94.70392124
27079,44.37136597,-93.72844721
35025,32.79215361,-103.4123733
28079,32.7536828,-89.52402044
20103,39.20183497,-95.03620809
42075,40.36680311,-76.45651841
1081,32.60154883,-85.35132246
5077,34.78498904,-90.78383866
12071,26.58410348,-81.88399313
13177,31.7793306,-84.14324253
17103,41.74583951,-89.29977132
19111,40.64181461,-91.48183025
28081,34.2918775,-88.68149954
37105,35.47623147,-79.17569362
45061,34.16393091,-80.25690731
48287,30.31120597,-96.97045773
51105,36.70586667,-83.12606515
26089,44.94430054,-85.80150326
28083,33.55545125,-90.29900733
42077,40.6154815,-75.59435245
16059,44.9438088,-113.9309747
26091,41.89475156,-84.06603727
37107,35.2403259,-77.64245615
12073,30.45955727,-84.27491114
48289,31.29872538,-95.9936328
21131,37.09246661,-83.37999606
21133,37.12306748,-82.85346474
12075,29.31829741,-82.74007147
16061,46.23315327,-116.434146
21135,38.53184419,-83.37735618
29111,40.09673161,-91.72070156
36049,43.7844157,-75.44903992
47101,35.52853208,-87.49022694
53041,46.57756476,-122.3925769
54041,38.9947249,-80.49988181
30049,47.12610041,-112.394698
45063,33.89665987,-81.27146426
51678,37.78258621,-79.44262866
12077,30.23766008,-84.8829258
13179,31.82588896,-81.49251135
30051,48.56084317,-111.024307
48291,30.15152688,-94.81205615
39089,40.09136236,-82.48185785
1083,34.81185586,-86.98310072
48293,31.5454767,-96.58095444
5079,33.95317155,-91.74002806
8073,38.98749519,-103.5136649
13181,33.79201475,-82.45024131
16063,43.0012336,-114.1358773
21137,37.45475628,-84.6565327
22061,32.6003154,-92.6659741
23015,44.05996956,-69.54227124
27081,44.41311883,-96.26688165
28085,31.53288662,-90.45391915
29113,39.05345619,-90.95588181
30053,48.54265777,-115.4046155
31111,41.04658298,-100.7475374
32017,37.64268459,-114.8790388
35027,33.74526079,-105.4586166
37109,35.48508185,-81.21740317
40081,35.70270942,-96.8812462
41041,44.64252874,-123.869912
46083,43.27841182,-96.7203905
47103,35.13738622,-86.58910106
53043,47.57705241,-118.4194388
54043,38.172154,-82.07017953
55069,45.33737523,-89.73411273
56023,42.26376367,-110.6563997
19113,42.07923082,-91.59809485
20107,38.21267844,-94.84254089
29115,39.87001769,-93.10704106
41043,44.48899494,-122.5373154
48295,36.27783108,-100.2733151
9005,41.7937534,-73.2451475
48297,28.35101362,-98.1246786
17105,40.89188292,-88.55784752
21139,37.21137452,-88.34797529
22063,30.44143993,-90.73061664
26093,42.60302282,-83.91297209
29117,39.78110272,-93.54645978
36051,42.72596275,-77.77966158
48299,30.70645047,-98.68475262
5083,35.21413234,-93.71951016
8075,40.7249637,-103.110817
17107,40.12581572,-89.36638784
21141,36.85949479,-86.877635
31113,41.56650314,-100.4817851
39091,40.38996525,-83.76784341
40083,35.91899576,-97.44352845
54045,37.8299889,-81.93528571
13183,31.75218791,-81.74952375
5085,34.75392199,-91.88742357
39093,41.29553751,-82.15083537
35028,35.86631386,-106.3134985
6037,34.30828379,-118.2282411
47105,35.73939663,-84.31145275
51107,39.08990083,-77.63481877
19115,41.21842119,-91.26102611
51109,37.97850256,-77.96274807
40085,33.95273467,-97.23906784
1085,32.1597283,-86.65158371
13185,30.83568832,-83.27056716
28087,33.47386518,-88.4419153
48303,33.61008596,-101.8204789
39095,41.62101218,-83.65468618
26095,46.47227431,-85.54471223
13187,34.57286511,-84.00425681
35029,32.18179341,-107.7508826
51111,36.94618528,-78.24133319
42079,41.17823008,-75.98447579
42081,41.34310539,-77.06629984
46085,43.89522709,-99.85201878
51680,37.40021399,-79.19888138
48305,33.17657705,-101.8162849
19119,43.38107862,-96.20926845
20111,38.45576156,-96.15275715
21143,37.02080035,-88.07886257
27083,44.41327865,-95.83806103
32019,39.01777974,-119.1870479
26097,46.07028979,-85.04980537
26099,42.69158356,-82.92752801
1087,32.38759944,-85.69267724
13193,32.35207048,-84.04234127
17115,39.86064913,-88.96342505
29121,39.83049768,-92.56453089
37113,35.14867843,-83.41696617
47111,36.53157855,-86.00778595
17117,39.26119767,-89.92424028
6039,37.21513971,-119.7665589
1089,34.76327133,-86.55069633
5087,36.01038185,-93.72524943
12079,30.44396917,-83.47398594
13195,34.12920917,-83.21218732
16065,43.78141028,-111.6538474
17119,38.83042506,-89.90422563
18095,40.16143691,-85.71964711
19121,41.33081904,-94.01554631
21151,37.71659336,-84.27220275
22065,32.36918118,-91.23973355
28089,32.63389156,-90.03513564
29123,37.47865134,-90.3467143
30057,45.30080065,-111.9173017
31119,41.91676024,-97.6005481
36053,42.91653905,-75.67266639
37115,35.85402722,-82.71346418
39097,39.89381073,-83.40178317
47113,35.61181957,-88.84076036
48313,30.96694679,-95.93003775
51113,38.41531222,-78.28220331
19123,41.33521503,-92.64083907
27087,47.32557075,-95.80921485
39099,41.01631101,-80.77287029
40093,36.31149996,-98.53467076
41045,43.1937027,-117.6227395
51683,38.7464321,-77.48509905
51685,38.77058531,-77.44399307
12081,27.47196942,-82.31831044
26101,44.33352407,-86.05626916
55071,44.11946801,-87.80928853
55073,44.89792533,-89.75863384
1091,32.24767634,-87.78796182
4013,33.34835867,-112.4918154
29125,38.16193985,-91.92249662
6041,38.07122463,-122.7210631
55075,45.38553432,-88.033246
1093,34.13697363,-87.88704173
5089,36.26844485,-92.68451899
12083,29.21227113,-82.05803627
13197,32.3483402,-84.52733571
17121,38.64963204,-88.91899208
18097,39.78163624,-86.13826325
19125,41.33445101,-93.09934783
20115,38.35855394,-97.0985251
21155,37.55218078,-85.26898542
28091,31.23132643,-89.8209217
29127,39.80601912,-91.62203062
39101,40.58610662,-83.15736305
41047,44.90287942,-122.5815117
45067,34.07859748,-79.36400756
47115,35.12997174,-85.62265895
48315,32.79868409,-94.3566123
54049,39.50984542,-80.24244659
6043,37.57978556,-119.9073334
45069,34.59905577,-79.67561152
26103,46.4338914,-87.64043701
55077,43.81911946,-89.40073763
1095,34.36975964,-86.30486727
17123,41.0327901,-89.34510444
18099,41.32467367,-86.26185087
19127,42.03586837,-92.9990819
21157,36.8800707,-88.32803576
27089,48.35825983,-96.37017407
28093,34.76216286,-89.50299462
40095,34.02311222,-96.76855464
46091,45.75870838,-97.59855639
47117,35.45798777,-86.76420988
54051,39.86064362,-80.66591062
12085,27.0772071,-80.43109784
18101,38.7099921,-86.80373186
21159,37.79990579,-82.51247478
27091,43.67429718,-94.55099908
37117,35.84326734,-77.10860251
48317,32.30600051,-101.9513518
51690,36.68212094,-79.86352771
17125,40.23917274,-89.91824452
21161,38.59471935,-83.82151043
26105,43.99509218,-86.24988902
48319,30.71780434,-99.22629416
53045,47.35007586,-123.1863685
54053,38.77071799,-82.02524219
17127,37.22078441,-88.71036614
48321,28.81955746,-96.01230294
2170,62.31305045,-149.5741743
51115,37.44164146,-76.34098896
15009,20.86399628,-156.5689097
47119,35.6187413,-87.07462444
48323,28.7429195,-100.3157686
40097,36.30179091,-95.23175116
40087,35.01123903,-97.44572302
46087,43.6742571,-97.36863144
45065,33.90161443,-82.30794338
21145,37.05350953,-88.70445755
21147,36.73874143,-84.48102924
48307,31.1925468,-99.34682807
40089,34.11664328,-94.77222373
29119,36.62869595,-94.34867205
17109,40.45674722,-90.67775541
37111,35.67736232,-82.0482425
54047,37.38002939,-81.65083669
13189,33.47851918,-82.48252774
17111,42.32451172,-88.45248227
38049,48.23104458,-100.6324822
13191,31.49683595,-81.40163426
38051,46.11182017,-99.44145858
40091,35.37235506,-95.66599306
42083,41.80938602,-78.56478358
38053,47.7413337,-103.395905
35031,35.5800772,-108.262245
17113,40.48996987,-88.84621113
21149,37.5301951,-87.26803443
38055,47.60766714,-101.3182418
48309,31.55255453,-97.20217694
27085,44.82367677,-94.27287017
47107,35.42812616,-84.61520715
47109,35.17468549,-88.5647812
20113,38.39184858,-97.64769869
31117,41.56797682,-101.0599362
46089,45.76626028,-99.22118798
20119,37.23859987,-100.364831
21163,37.96163597,-86.21028219
46093,44.56676791,-102.7162741
30059,46.59907074,-110.8898557
37119,35.24469268,-80.8317671
51117,36.67882005,-78.36131056
26107,43.64064262,-85.32463223
39103,41.11770589,-81.8998621
48325,29.3557301,-99.11030298
27093,45.12328869,-94.52839455
39105,39.09224872,-82.0305041
47121,35.51558739,-84.81482914
17129,40.02742725,-89.80246001
6045,39.4381191,-123.3911313
21165,37.94090733,-83.59985712
26109,45.58038692,-87.55370409
55078,45.00422544,-88.70950714
6047,37.18922369,-120.7209035
17131,41.20596782,-90.74290052
21167,37.81474237,-84.87488475
34021,40.28047017,-74.70479631
38057,47.31213126,-101.8318399
